Time,LHeel,LTOE,RHeel,RTOE
5.68,0.18087,0.27864,-0.07533,0.01636
5.69,0.18802,0.2856,-0.07102,0.02108
5.7,0.19509,0.29245,-0.06574,0.0267
5.71,0.20125,0.29816,-0.05999,0.03251
5.72,0.21134,0.30789,-0.05025,0.04221
5.73,0.21547,0.31176,-0.04625,0.04618
5.74,0.22542,0.32119,-0.0356,0.05677
5.75,0.23378,0.32919,-0.02701,0.06517
5.76,0.24281,0.33776,-0.01738,0.07461
5.77,0.25215,0.34679,-0.00743,0.08428
5.78,0.25851,0.35297,-0.00036,0.09106
5.79,0.26708,0.36112,0.00893,0.09999
5.8,0.27627,0.37004,0.01937,0.10997
5.81,0.28156,0.37419,0.02781,0.11815
5.82,0.28707,0.37898,0.036,0.12608
5.83,0.2855,0.37584,0.04009,0.13041
5.84,0.28917,0.37825,0.04903,0.13925
5.85,0.28814,0.37645,0.0544,0.14469
5.86,0.28888,0.37608,0.06325,0.15346
5.87,0.28156,0.36817,0.06529,0.15568
5.88,0.27378,0.35992,0.06834,0.15886
5.89,0.2648,0.35091,0.07075,0.16127
5.9,0.25035,0.33648,0.06938,0.1601
5.91,0.23814,0.32444,0.07116,0.16191
5.92,0.22569,0.31246,0.07351,0.16433
5.93,0.20839,0.29609,0.07102,0.16182
5.94,0.1916,0.27984,0.0709,0.16184
5.95,0.17728,0.26603,0.073,0.16403
5.96,0.16167,0.25139,0.07494,0.16584
5.97,0.14834,0.23849,0.07956,0.17052
5.98,0.13438,0.22532,0.08279,0.17351
5.99,0.12079,0.2123,0.08725,0.17787
6.0,0.10627,0.19813,0.0909,0.18162
6.01,0.0924,0.18455,0.0945,0.18505
6.02,0.08018,0.1728,0.10032,0.19086
6.03,0.06623,0.15889,0.10344,0.19399
6.04,0.0503,0.14287,0.10475,0.19548
6.05,0.03696,0.1295,0.10769,0.19846
6.06,0.02287,0.11524,0.10967,0.20057
6.07,0.00961,0.10175,0.11205,0.20303
6.08,-0.00053,0.0915,0.11724,0.20822
6.09,-0.01404,0.07783,0.1175,0.20861
6.1,-0.02575,0.06638,0.11894,0.21005
6.11,-0.03234,0.05984,0.12606,0.21718
6.12,-0.0401,0.05239,0.13028,0.22139
6.13,-0.04662,0.04629,0.13438,0.22544
6.14,-0.0488,0.0443,0.14277,0.23374
6.15,-0.05385,0.03984,0.14616,0.23701
6.16,-0.05514,0.03891,0.153,0.2438
6.17,-0.05555,0.03936,0.15882,0.24941
6.18,-0.05541,0.04008,0.1652,0.25569
6.19,-0.05312,0.04315,0.17209,0.26241
6.2,-0.04956,0.04774,0.17897,0.2691
6.21,-0.04338,0.05526,0.18728,0.27715
6.22,-0.03705,0.06284,0.1951,0.2847
6.23,-0.03063,0.06993,0.20285,0.29221
6.24,-0.02405,0.07701,0.21104,0.30011
6.25,-0.02034,0.08068,0.21685,0.30576
6.26,-0.01292,0.08809,0.2245,0.3129
6.27,-0.00687,0.09361,0.23135,0.31956
6.28,-0.00608,0.09376,0.23271,0.32084
6.29,-0.00096,0.0984,0.23695,0.32471
6.3,0.00398,0.10261,0.24189,0.3296
6.31,0.00747,0.10567,0.24471,0.33216
6.32,0.01303,0.11105,0.24934,0.3365
6.33,0.01881,0.11695,0.25387,0.3407
6.34,0.02671,0.12484,0.25949,0.34546
6.35,0.0349,0.13308,0.26501,0.35007
6.36,0.04558,0.14402,0.27189,0.35603
6.37,0.0559,0.15461,0.27827,0.36162
6.38,0.06553,0.16447,0.28416,0.36668
6.39,0.07261,0.17151,0.28739,0.36971
6.4,0.07598,0.17512,0.28546,0.3679
6.41,0.07861,0.17789,0.28197,0.36444
6.42,0.08207,0.18117,0.27871,0.36146
6.43,0.08233,0.18149,0.27054,0.35386
6.44,0.08052,0.17953,0.26047,0.34452
6.45,0.07981,0.17884,0.2489,0.33356
6.46,0.07829,0.1773,0.23567,0.3209
6.47,0.07554,0.17462,0.22005,0.30613
6.48,0.0749,0.17404,0.20491,0.29143
6.49,0.07537,0.1745,0.191,0.27811
6.5,0.07582,0.17498,0.17569,0.26319
6.51,0.07381,0.17302,0.15715,0.2449
6.52,0.07722,0.17654,0.14379,0.23154
6.53,0.07783,0.17731,0.12766,0.21532
6.54,0.07911,0.1788,0.11194,0.19943
6.55,0.07624,0.17619,0.0919,0.17904
6.56,0.0785,0.17855,0.07741,0.16409
6.57,0.07396,0.17426,0.05682,0.14313
6.58,0.07043,0.17085,0.03757,0.12353
6.59,0.07056,0.17111,0.02138,0.10678
6.6,0.06783,0.16864,0.00327,0.08822
6.61,0.07053,0.17139,-0.00976,0.07501
6.62,0.07377,0.17465,-0.02172,0.06288
6.63,0.07139,0.17238,-0.03821,0.04597
6.64,0.07693,0.17799,-0.04746,0.03637
6.65,0.08065,0.18162,-0.05739,0.02633
6.66,0.08475,0.18551,-0.06546,0.01821
6.67,0.09325,0.19409,-0.0704,0.01307
6.68,0.09745,0.19823,-0.07793,0.00548
6.69,0.10255,0.20316,-0.08337,0.00025
6.7,0.11088,0.21128,-0.08516,-0.00125
6.71,0.11292,0.21339,-0.09275,-0.009
6.72,0.12074,0.2209,-0.09279,-0.00891
6.73,0.1245,0.22461,-0.09654,-0.01292
6.74,0.12821,0.22833,-0.09946,-0.01623
6.75,0.13577,0.23561,-0.097,-0.01351
6.76,0.14198,0.24173,-0.09513,-0.01092
6.77,0.14814,0.24785,-0.09342,-0.00733
6.78,0.15432,0.25392,-0.09135,-0.00288
6.79,0.16365,0.26311,-0.08734,0.00241
6.8,0.1686,0.26797,-0.08774,0.00297
6.81,0.17868,0.27802,-0.08269,0.00906
6.82,0.18631,0.2855,-0.07796,0.01444
6.83,0.19324,0.29232,-0.07293,0.01973
6.84,0.20259,0.30149,-0.06524,0.02755
6.85,0.20969,0.30831,-0.05871,0.03402
6.86,0.21833,0.31665,-0.05048,0.04206
6.87,0.22541,0.32334,-0.04352,0.04888
6.88,0.23367,0.33101,-0.03348,0.0589
6.89,0.2436,0.34047,-0.02302,0.06904
6.9,0.25331,0.3494,-0.01152,0.08035
6.91,0.26153,0.35689,-0.00197,0.08959
6.92,0.27008,0.36453,0.0081,0.09933
6.93,0.2784,0.37171,0.0191,0.10995
6.94,0.28542,0.37722,0.02951,0.1201
6.95,0.28978,0.38033,0.03637,0.1266
6.96,0.29612,0.38522,0.04627,0.13627
6.97,0.29952,0.38756,0.05417,0.14393
6.98,0.30047,0.38745,0.06105,0.15078
6.99,0.29669,0.3829,0.06402,0.15383
7.0,0.29448,0.37979,0.06937,0.15908
7.01,0.28591,0.37074,0.06898,0.15878
7.02,0.27629,0.3608,0.06958,0.15959
7.03,0.26607,0.35043,0.07008,0.16019
7.04,0.25205,0.33661,0.06797,0.15828
7.05,0.24073,0.32577,0.06937,0.15968
7.06,0.22781,0.3136,0.07003,0.16031
7.07,0.2147,0.3012,0.0724,0.1629
7.08,0.19825,0.2859,0.07069,0.16142
7.09,0.18533,0.27363,0.07353,0.16422
7.1,0.17256,0.26218,0.07707,0.16764
7.11,0.1595,0.25033,0.08047,0.1713
7.12,0.14524,0.23717,0.08276,0.17336
7.13,0.13421,0.2272,0.08816,0.17883
7.14,0.12162,0.21571,0.09169,0.18233
7.15,0.10747,0.20221,0.09396,0.18449
7.16,0.0942,0.1894,0.09746,0.1883
7.17,0.08229,0.17849,0.10118,0.19191
7.18,0.06841,0.16537,0.10292,0.1937
7.19,0.05458,0.15177,0.1049,0.19577
7.2,0.04424,0.14179,0.11017,0.20109
7.21,0.03215,0.12982,0.11319,0.20421
7.22,0.01985,0.11769,0.11509,0.20621
7.23,0.01206,0.10999,0.12177,0.21288
7.24,0.00299,0.10101,0.12572,0.21686
7.25,-0.00548,0.09242,0.12956,0.22069
7.26,-0.01177,0.08599,0.13517,0.22633
7.27,-0.01642,0.08116,0.14147,0.23263
7.28,-0.02009,0.07748,0.14727,0.23836
7.29,-0.02248,0.07506,0.15359,0.24459
7.3,-0.02295,0.07456,0.16124,0.25223
7.31,-0.02336,0.07444,0.1668,0.25762
7.32,-0.0224,0.07624,0.17262,0.26334
7.33,-0.01876,0.08085,0.17987,0.27047
7.34,-0.01482,0.08551,0.18527,0.27583
7.35,-0.0109,0.09012,0.18932,0.2796
7.36,-0.00498,0.09615,0.19764,0.28779
7.37,0.00221,0.1032,0.2055,0.29531
7.38,0.00993,0.1102,0.21413,0.30368
7.39,0.01793,0.11745,0.22198,0.31129
7.4,0.02617,0.12487,0.22945,0.31831
7.41,0.03237,0.13025,0.23489,0.32342
7.42,0.04024,0.1374,0.24166,0.32962
7.43,0.04604,0.14296,0.24674,0.33468
7.44,0.05371,0.15047,0.25411,0.34165
7.45,0.05813,0.15505,0.25682,0.34398
7.46,0.06516,0.16187,0.26246,0.34901
7.47,0.07625,0.17301,0.27105,0.35677
7.48,0.08581,0.18286,0.27664,0.36103
7.49,0.09644,0.19364,0.28318,0.36657
7.5,0.10595,0.20314,0.28849,0.37113
7.51,0.11236,0.20975,0.29027,0.37222
7.52,0.11736,0.21475,0.28987,0.37125
7.53,0.11968,0.21711,0.2861,0.36752
7.54,0.1208,0.21823,0.27999,0.36128
7.55,0.11977,0.21709,0.27159,0.35337
7.56,0.11919,0.21638,0.26173,0.34403
7.57,0.11878,0.21597,0.25133,0.33433
7.58,0.11777,0.21494,0.23856,0.32221
7.59,0.11766,0.21487,0.22539,0.30972
7.6,0.11935,0.21672,0.21222,0.29683
7.61,0.11978,0.21693,0.19855,0.28408
7.62,0.1246,0.22186,0.18578,0.27136
7.63,0.12892,0.22627,0.17372,0.2597
7.64,0.13451,0.23172,0.16218,0.24846
7.65,0.13997,0.23719,0.15035,0.23673
7.66,0.14229,0.23958,0.13595,0.22262
7.67,0.14106,0.23843,0.11834,0.20523
7.68,0.14389,0.24152,0.10354,0.19037
7.69,0.145,0.2429,0.08892,0.17567
7.7,0.14373,0.24168,0.07231,0.15881
7.71,0.14366,0.24186,0.05603,0.14217
7.72,0.14067,0.23905,0.0391,0.12488
7.73,0.1421,0.24061,0.0254,0.11087
7.74,0.14635,0.24484,0.0154,0.10052
7.75,0.1446,0.24327,-0.0002,0.08458
7.76,0.15024,0.24879,-0.0075,0.07712
7.77,0.15038,0.24909,-0.0205,0.06387
7.78,0.15647,0.25512,-0.02672,0.05773
7.79,0.16343,0.26198,-0.03134,0.0532
7.8,0.16762,0.26612,-0.03798,0.04673
7.81,0.17137,0.2699,-0.0445,0.04066
7.82,0.17605,0.27452,-0.04895,0.03657
7.83,0.18333,0.28162,-0.05097,0.03501
7.84,0.18719,0.28536,-0.05456,0.03166
7.85,0.1879,0.28612,-0.06064,0.02573
7.86,0.19865,0.29653,-0.0555,0.03147
7.87,0.20185,0.29972,-0.05777,0.02972
7.88,0.21032,0.30801,-0.05314,0.03593
7.89,0.21787,0.31534,-0.04997,0.04113
7.9,0.22377,0.32124,-0.04872,0.04322
7.91,0.23144,0.32885,-0.04573,0.04684
7.92,0.23762,0.33493,-0.04327,0.04975
7.93,0.24018,0.33755,-0.04383,0.04939
7.94,0.2449,0.34217,-0.04121,0.05201
7.95,0.24973,0.34705,-0.03791,0.05507
7.96,0.25157,0.3487,-0.03724,0.05555
7.97,0.26157,0.35829,-0.02705,0.06535
7.98,0.26496,0.36133,-0.0232,0.06889
7.99,0.27084,0.3669,-0.01658,0.07515
8.0,0.27429,0.36981,-0.01163,0.07989
8.01,0.27828,0.37324,-0.0063,0.08506
8.02,0.28708,0.38085,0.0051,0.09613
8.03,0.29396,0.38642,0.01506,0.10595
8.04,0.29979,0.39081,0.02373,0.11437
8.05,0.30398,0.39317,0.03248,0.123
8.06,0.30341,0.39101,0.03538,0.12591
8.07,0.30461,0.39054,0.04206,0.13261
8.08,0.30148,0.38619,0.04514,0.13579
8.09,0.2986,0.38232,0.04956,0.14019
8.1,0.28957,0.37225,0.04928,0.14013
8.11,0.28374,0.36615,0.05276,0.14359
8.12,0.27277,0.35524,0.05258,0.14356
8.13,0.25807,0.34094,0.04927,0.14045
8.14,0.2455,0.32862,0.05046,0.14184
8.15,0.23027,0.31373,0.04916,0.14072
8.16,0.21438,0.29858,0.04749,0.13914
8.17,0.19916,0.28424,0.04713,0.13884
8.18,0.18437,0.27038,0.04823,0.13999
8.19,0.16685,0.25368,0.04693,0.13891
8.2,0.15426,0.24236,0.05096,0.14288
8.21,0.13631,0.22542,0.0496,0.14158
8.22,0.1218,0.21204,0.05188,0.14387
8.23,0.10529,0.19617,0.0525,0.14452
8.24,0.09154,0.18334,0.05574,0.14757
8.25,0.07621,0.16844,0.05733,0.14921
8.26,0.05903,0.15149,0.05688,0.14866
8.27,0.04216,0.13448,0.05642,0.1485
8.28,0.03182,0.1244,0.06277,0.15469
8.29,0.01564,0.1082,0.06226,0.15418
8.3,0.00555,0.09812,0.0679,0.15977
8.31,-0.00767,0.08435,0.07047,0.16245
8.32,-0.01729,0.07492,0.07528,0.1671
8.33,-0.02689,0.06488,0.08065,0.17253
8.34,-0.03875,0.05278,0.08186,0.17371
8.35,-0.0476,0.04401,0.0861,0.17792
8.36,-0.05171,0.03975,0.09427,0.18609
8.37,-0.05723,0.0342,0.10038,0.19215
8.38,-0.06077,0.03072,0.10847,0.20024
8.39,-0.06747,0.02439,0.11182,0.20365
8.4,-0.07264,0.01955,0.11625,0.20806
8.41,-0.07572,0.01689,0.1222,0.21399
8.42,-0.07692,0.01608,0.12922,0.22094
8.43,-0.08283,0.0105,0.13077,0.22254
8.44,-0.0847,0.00901,0.13534,0.22703
8.45,-0.08638,0.00749,0.13952,0.23119
8.46,-0.08678,0.00763,0.14366,0.23523
8.47,-0.08528,0.0097,0.14869,0.24022
8.48,-0.08155,0.01502,0.15497,0.24637
8.49,-0.07791,0.0204,0.15957,0.25074
8.5,-0.07346,0.02527,0.16698,0.25816
8.51,-0.07137,0.02793,0.17137,0.26247
8.52,-0.06449,0.03508,0.17955,0.27047
8.53,-0.05654,0.04287,0.18803,0.27873
8.54,-0.05222,0.04686,0.19235,0.28292
8.55,-0.04727,0.05128,0.19714,0.2876
8.56,-0.04209,0.05588,0.20181,0.29216
8.57,-0.0349,0.06255,0.20807,0.29824
8.58,-0.02809,0.06905,0.21347,0.30338
8.59,-0.02064,0.0763,0.21919,0.3089
8.6,-0.01443,0.08222,0.22429,0.3137
8.61,-0.00593,0.09082,0.2306,0.31954
8.62,0.0041,0.10094,0.23853,0.32701
8.63,0.01405,0.11093,0.24611,0.33411
8.64,0.02357,0.12003,0.25424,0.3419
8.65,0.03138,0.12824,0.25672,0.34342
8.66,0.03834,0.13526,0.26012,0.34625
8.67,0.04829,0.14518,0.26471,0.35025
8.68,0.05602,0.1528,0.26635,0.35151
8.69,0.06055,0.15755,0.26358,0.34867
8.7,0.06393,0.16085,0.25652,0.34018
8.71,0.06769,0.1647,0.24993,0.33329
8.72,0.06672,0.16356,0.24007,0.32373
8.73,0.06882,0.16569,0.2301,0.31375
8.74,0.07026,0.16715,0.21909,0.30297
8.75,0.06908,0.16623,0.20418,0.28843
8.76,0.06859,0.16558,0.19042,0.27535
8.77,0.06966,0.16671,0.17686,0.2623
8.78,0.07265,0.16975,0.16392,0.2498
8.79,0.07075,0.16785,0.14714,0.23353
8.8,0.07535,0.17248,0.13558,0.22228
8.81,0.07717,0.17455,0.12079,0.20748
8.82,0.08223,0.17949,0.11008,0.197
8.83,0.08322,0.18062,0.09499,0.18206
8.84,0.08697,0.18438,0.08273,0.16995
8.85,0.08927,0.1868,0.06938,0.15667
8.86,0.08795,0.18566,0.05285,0.14006
8.87,0.09134,0.18933,0.04029,0.12734
8.88,0.09428,0.19226,0.02934,0.11647
8.89,0.09517,0.19322,0.0161,0.10326
8.9,0.0973,0.1955,0.00452,0.09137
8.91,0.10134,0.19962,-0.00498,0.08181
8.92,0.10513,0.20337,-0.01453,0.07221
8.93,0.10947,0.20781,-0.02292,0.06346
8.94,0.11207,0.21037,-0.03203,0.05429
8.95,0.11534,0.2137,-0.0407,0.0456
8.96,0.11877,0.21715,-0.04842,0.03794
8.97,0.12442,0.2227,-0.0532,0.03325
8.98,0.12771,0.22585,-0.05937,0.0271
8.99,0.13461,0.23274,-0.06201,0.0247
9.0,0.13703,0.23506,-0.06809,0.01857
9.01,0.14194,0.23999,-0.07117,0.01535
9.02,0.1479,0.24586,-0.07254,0.01394
9.03,0.15697,0.25456,-0.06914,0.0184
9.04,0.16321,0.26077,-0.06842,0.0209
9.05,0.1721,0.26946,-0.06281,0.02791
9.06,0.18116,0.27837,-0.05672,0.03481
9.07,0.18793,0.28503,-0.05315,0.03895
9.08,0.19868,0.29565,-0.0455,0.04712
9.09,0.20549,0.30234,-0.04052,0.05243
9.1,0.21182,0.30858,-0.03584,0.05713
9.11,0.21898,0.31562,-0.03,0.06293
9.12,0.22407,0.32077,-0.0262,0.06649
9.13,0.229,0.32543,-0.02175,0.07077
9.14,0.23534,0.33162,-0.01558,0.07668
9.15,0.24286,0.33861,-0.00746,0.08455
9.16,0.24476,0.34036,-0.00494,0.08682
9.17,0.25536,0.35069,0.00659,0.09789
9.18,0.26037,0.35554,0.0131,0.10414
9.19,0.2658,0.36063,0.0209,0.1117
9.2,0.2698,0.3642,0.02803,0.1187
9.21,0.27578,0.36958,0.03808,0.12868
9.22,0.27827,0.37158,0.04632,0.13695
9.23,0.27889,0.37149,0.05425,0.145
9.24,0.27771,0.36932,0.06202,0.15289
9.25,0.27401,0.36423,0.06853,0.15933
9.26,0.2662,0.35595,0.07058,0.16158
9.27,0.26097,0.35026,0.07683,0.16786
9.28,0.25063,0.33966,0.07871,0.16989
9.29,0.23804,0.32727,0.07789,0.16909
9.3,0.22687,0.31579,0.08069,0.17217
9.31,0.21479,0.30414,0.08228,0.17365
9.32,0.20091,0.29049,0.08316,0.1746
9.33,0.18557,0.2759,0.08203,0.17337
9.34,0.17241,0.26305,0.08607,0.17755
9.35,0.15978,0.25111,0.08939,0.18078
9.36,0.1455,0.23731,0.09242,0.18367
9.37,0.13059,0.22329,0.09401,0.18517
9.38,0.11624,0.20952,0.09763,0.1888
9.39,0.10356,0.1975,0.10254,0.19367
9.4,0.0849,0.17946,0.10106,0.19236
9.41,0.0725,0.16719,0.10758,0.19894
9.42,0.05532,0.15029,0.10757,0.19907
9.43,0.04237,0.13784,0.11107,0.20246
9.44,0.02647,0.12195,0.11248,0.204
9.45,0.01503,0.11062,0.11786,0.20943
9.46,0.00151,0.09672,0.12186,0.21354
9.47,-0.01304,0.08235,0.12329,0.21503
9.48,-0.02356,0.072,0.1284,0.22014
9.49,-0.03249,0.0631,0.13453,0.22628
9.5,-0.04371,0.05147,0.13764,0.2295
9.51,-0.0494,0.0458,0.14557,0.23734
9.52,-0.06076,0.03419,0.14681,0.23867
9.53,-0.06461,0.03045,0.15437,0.24604
9.54,-0.07206,0.02301,0.15796,0.24958
9.55,-0.07199,0.0232,0.16824,0.25967
9.56,-0.0761,0.01916,0.17302,0.26441
9.57,-0.08357,0.01121,0.17389,0.26527
9.58,-0.08096,0.01369,0.18349,0.27464
9.59,-0.08199,0.01273,0.18875,0.27973
9.6,-0.0804,0.0154,0.19504,0.28572
9.61,-0.07472,0.02218,0.20409,0.29453
9.62,-0.07192,0.02549,0.20974,0.30007
9.63,-0.07081,0.02694,0.21355,0.30384
9.64,-0.06614,0.03149,0.22161,0.31172
9.65,-0.05948,0.03784,0.22902,0.31875
9.66,-0.05357,0.04296,0.23606,0.32559
9.67,-0.0465,0.04941,0.24305,0.33237
9.68,-0.03481,0.06062,0.25316,0.34199
9.69,-0.02649,0.06842,0.25984,0.34822
9.7,-0.01651,0.0781,0.26772,0.3555
9.71,-0.00578,0.08887,0.27608,0.36298
9.72,0.00439,0.09912,0.28314,0.36892
9.73,0.0094,0.10433,0.28576,0.37066
9.74,0.02168,0.11714,0.29315,0.37669
9.75,0.02981,0.12573,0.29696,0.37939
9.76,0.03483,0.13098,0.29759,0.37936
9.77,0.03851,0.13476,0.29699,0.37819
9.78,0.04144,0.13788,0.29384,0.37453
9.79,0.04421,0.14077,0.28932,0.36971
9.8,0.04413,0.14068,0.28166,0.36228
9.81,0.04127,0.1376,0.27103,0.3522
9.82,0.04018,0.13659,0.26,0.34174
9.83,0.03907,0.13532,0.24849,0.33125
9.84,0.03985,0.1361,0.23695,0.32053
9.85,0.03864,0.13503,0.22284,0.30718
9.86,0.04038,0.13673,0.21015,0.29524
9.87,0.04026,0.13678,0.19483,0.2805
9.88,0.04662,0.14316,0.18467,0.27049
9.89,0.05127,0.14782,0.1723,0.25823
9.9,0.05311,0.14978,0.15694,0.243
9.91,0.05734,0.15391,0.14358,0.22954
9.92,0.06282,0.15973,0.13089,0.2165
9.93,0.06427,0.16129,0.11472,0.20035
9.94,0.06295,0.16002,0.09695,0.18207
9.95,0.06371,0.161,0.07987,0.16522
9.96,0.0622,0.15974,0.06149,0.14659
9.97,0.06238,0.15999,0.04503,0.12995
9.98,0.0616,0.15941,0.0283,0.11303
9.99,0.06189,0.15992,0.01293,0.09748
10.0,0.06691,0.16496,0.0021,0.08638
10.01,0.06595,0.16407,-0.01313,0.07089
10.02,0.07302,0.171,-0.02087,0.06314
10.03,0.07595,0.17391,-0.03188,0.05233
10.04,0.08377,0.18167,-0.0372,0.04718
10.05,0.08572,0.18363,-0.04818,0.03634
10.06,0.09387,0.19159,-0.05167,0.03312
10.07,0.09842,0.19616,-0.05859,0.02651
10.08,0.10413,0.20161,-0.06319,0.0221
10.09,0.11262,0.20992,-0.06419,0.02121
10.1,0.11794,0.21509,-0.06787,0.01742
10.11,0.12795,0.22491,-0.06564,0.01983
10.12,0.13215,0.22903,-0.06881,0.01677
10.13,0.14048,0.23725,-0.06656,0.01947
10.14,0.14458,0.24144,-0.0685,0.01904
10.15,0.15281,0.24946,-0.06411,0.02562
10.16,0.1596,0.25632,-0.06223,0.02834
10.17,0.16977,0.26641,-0.05742,0.03399
10.18,0.1747,0.27149,-0.05644,0.03544
10.19,0.18455,0.2812,-0.04919,0.04309
10.2,0.18987,0.28651,-0.04598,0.04621
10.21,0.1956,0.29217,-0.04165,0.05062
10.22,0.2004,0.29706,-0.03809,0.05395
10.23,0.20685,0.3034,-0.03123,0.06067
10.24,0.2109,0.30711,-0.02654,0.06531
10.25,0.21933,0.31545,-0.01792,0.07359
10.26,0.2275,0.32314,-0.00843,0.0829
10.27,0.23041,0.32565,-0.00402,0.08709
10.28,0.2377,0.33236,0.00558,0.09644
10.29,0.24164,0.33535,0.0122,0.10298
10.3,0.24822,0.34118,0.02145,0.11193
10.31,0.25009,0.34212,0.02679,0.11729
10.32,0.25452,0.34542,0.03491,0.12536
10.33,0.25897,0.34862,0.04306,0.13343
10.34,0.25906,0.34767,0.04893,0.13952
10.35,0.25779,0.3456,0.05208,0.14259
10.36,0.25653,0.34356,0.05824,0.14879
10.37,0.25257,0.33889,0.06171,0.15224
10.38,0.24902,0.3348,0.0673,0.15777
10.39,0.24158,0.3268,0.06989,0.16033
10.4,0.22951,0.31466,0.06842,0.15894
10.41,0.22012,0.3054,0.0704,0.16096
10.42,0.20641,0.29189,0.06994,0.16055
10.43,0.19255,0.27834,0.07038,0.16102
10.44,0.17757,0.26351,0.07017,0.16103
10.45,0.16411,0.2508,0.07202,0.16272
10.46,0.15071,0.23838,0.07454,0.16514
10.47,0.13703,0.22546,0.07747,0.16823
10.48,0.12303,0.21244,0.08024,0.17071
10.49,0.10751,0.19759,0.08229,0.17287
10.5,0.09064,0.18137,0.08256,0.17298
10.51,0.07596,0.16719,0.08546,0.17615
10.52,0.06109,0.15285,0.08728,0.17802
10.53,0.04193,0.13412,0.08481,0.17567
10.54,0.02845,0.12073,0.08861,0.17958
10.55,0.01463,0.10699,0.0915,0.18252
10.56,-0.00528,0.0872,0.08657,0.17767
10.57,-0.01611,0.07631,0.09132,0.18237
10.58,-0.02801,0.06444,0.0948,0.18587
10.59,-0.04055,0.05108,0.09782,0.18909
10.6,-0.049,0.04274,0.1033,0.19443
10.61,-0.05934,0.03214,0.10608,0.19725
10.62,-0.06511,0.02614,0.11408,0.20522
10.63,-0.07008,0.02113,0.12166,0.21269
10.64,-0.07806,0.0132,0.12608,0.21719
10.65,-0.08539,0.00599,0.12982,0.2209
10.66,-0.09161,-9e-05,0.13429,0.22538
10.67,-0.09566,-0.00397,0.14023,0.23129
10.68,-0.09772,-0.00572,0.14757,0.23853
10.69,-0.09869,-0.00604,0.15537,0.24615
10.7,-0.10202,-0.00904,0.15971,0.25047
10.71,-0.10157,-0.00782,0.1663,0.25691
10.72,-0.10033,-0.00599,0.17353,0.2639
10.73,-0.10127,-0.00711,0.17802,0.26843
10.74,-0.0955,-0.00026,0.18702,0.27698
10.75,-0.0931,0.00299,0.19243,0.28216
10.76,-0.08943,0.00827,0.19823,0.28778
10.77,-0.08745,0.01129,0.20311,0.29238
10.78,-0.08428,0.01539,0.20864,0.29756
10.79,-0.08332,0.01659,0.21236,0.30103
10.8,-0.0773,0.02299,0.21987,0.30826
10.81,-0.07247,0.02762,0.22535,0.31337
10.82,-0.06685,0.03324,0.23027,0.31788
10.83,-0.06146,0.03786,0.23627,0.32357
10.84,-0.05073,0.04815,0.24548,0.33219
10.85,-0.04408,0.05408,0.25164,0.33801
10.86,-0.03298,0.06471,0.26074,0.34635
10.87,-0.02534,0.07196,0.26678,0.35168
10.88,-0.01733,0.07946,0.27464,0.35919
10.89,-0.01017,0.08633,0.2813,0.36544
10.9,0.00085,0.09699,0.29064,0.374
10.91,0.00981,0.10561,0.29745,0.38031
10.92,0.01816,0.114,0.30277,0.38494
10.93,0.02748,0.12313,0.30803,0.38963
10.94,0.034,0.12953,0.30945,0.39088
10.95,0.04209,0.13775,0.31012,0.3913
10.96,0.0473,0.14305,0.30744,0.38901
10.97,0.05151,0.14728,0.30245,0.38438
10.98,0.04946,0.14533,0.29071,0.37356
10.99,0.05034,0.14625,0.28098,0.36464
11.0,0.05084,0.14676,0.26933,0.35399
11.01,0.04899,0.14481,0.25456,0.34044
11.02,0.04581,0.14213,0.23742,0.32399
11.03,0.04301,0.13936,0.22088,0.3082
11.04,0.04339,0.13996,0.20546,0.29308
11.05,0.04183,0.13846,0.18844,0.27641
11.06,0.04288,0.13972,0.17354,0.26161
11.07,0.0468,0.14366,0.1605,0.24855
11.08,0.04963,0.14648,0.1464,0.2345
11.09,0.05113,0.14823,0.13092,0.21897
11.1,0.05581,0.15278,0.11812,0.20625
11.11,0.05899,0.15624,0.10367,0.19157
11.12,0.06342,0.16074,0.09086,0.1787
11.13,0.0673,0.16476,0.07793,0.16577
11.14,0.0691,0.1667,0.063,0.15055
11.15,0.07074,0.16853,0.04878,0.13612
11.16,0.07264,0.17056,0.03424,0.12131
11.17,0.0744,0.17247,0.01993,0.10662
11.18,0.07204,0.17023,0.0024,0.08878
11.19,0.07499,0.17317,-0.00888,0.07727
11.2,0.08031,0.17855,-0.01852,0.06746
11.21,0.07794,0.17624,-0.03401,0.0519
11.22,0.08502,0.18342,-0.04095,0.04472
11.23,0.08771,0.18602,-0.05038,0.03542
11.24,0.09062,0.18894,-0.05907,0.02654
11.25,0.10099,0.1994,-0.06038,0.02475
11.26,0.10847,0.20661,-0.06252,0.02284
11.27,0.11339,0.21141,-0.06703,0.01837
11.28,0.11959,0.21764,-0.06934,0.01616
11.29,0.12649,0.2244,-0.07005,0.01575
11.3,0.1324,0.23022,-0.07067,0.01568
11.31,0.13878,0.23653,-0.06932,0.01861
11.32,0.14765,0.24545,-0.06493,0.02475
11.33,0.15893,0.25656,-0.05693,0.03349
11.34,0.16458,0.26231,-0.05489,0.0361
11.35,0.17481,0.27234,-0.04761,0.04371
11.36,0.18169,0.27921,-0.04256,0.04885
11.37,0.19139,0.289,-0.03474,0.05631
11.38,0.19625,0.29409,-0.03152,0.0591
