Time,RH.ACC.X,RH.ACC.Y,RH.ACC.Z,RH.GY.X,RH.GY.Y,RH.GY.Z,LH.ACC.X,LH.ACC.Y,LH.ACC.Z,LH.GY.X,LH.GY.Y,LH.GY.Z,RT.ACC.X,RT.ACC.Y,RT.ACC.Z,RT.GY.X,RT.GY.Y,RT.GY.Z,LT.ACC.X,LT.ACC.Y,LT.ACC.Z,LT.GY.X,LT.GY.Y,LT.GY.Z
7.3899,-0.5522461,-1.130859,-0.1567383,-301.5244,9.817074,269.3903,-0.04785156,-1.192383,0.09960938,19.20732,-5,31.76829,0.2158203,-0.8706055,0.6782227,387.561,75.48781,164.0854,0.1020508,-0.6347656,0.8354492,11.76829,2.134146,12.56098
7.3926,-0.5463867,-1.169922,-0.1630859,-301.2805,7.987805,271.1585,-0.1162109,-1.148438,0.06494141,28.10976,-0.7317073,23.10976,0.1987305,-0.875,0.7055664,386.5244,72.13415,162.0732,0.006835938,-0.5117188,0.7514648,11.95122,-0.1829268,13.41463
7.3953,-0.5332031,-1.243652,-0.1777344,-298.2317,6.036585,274.5122,-0.1030273,-1.126953,0.05615234,30.12195,-0.7926829,19.69512,0.1796875,-0.8662109,0.7460938,386.0366,70.42683,160.1219,0.01660156,-0.4448242,0.7519531,10.18293,-1.707317,13.23171
7.398,-0.53125,-1.270996,-0.1889648,-292.8049,6.280488,276.7073,-0.02880859,-1.081543,0.08007813,31.76829,1.52439,12.37805,0.1723633,-0.8564453,0.7768555,385.2439,65.2439,155.3049,0.02880859,-0.4443359,0.7788086,7.134147,-2.621951,11.95122
7.4007,-0.5258789,-1.309082,-0.2133789,-289.3903,7.621952,277.3781,0.01757813,-1.02002,0.09228516,32.62195,4.268293,9.390244,0.1616211,-0.8505859,0.8720703,385.3659,57.92683,148.9024,0.005371094,-0.4467773,0.7880859,5.97561,-2.439024,12.43902
7.4034,-0.5244141,-1.314941,-0.2246094,-282.439,12.68293,277.1951,0.03662109,-0.9907227,0.08007813,33.04878,7.865854,5.670732,0.1655273,-0.8515625,0.9291992,386.1585,54.32927,146.1585,0.0234375,-0.4370117,0.7817383,5.609756,-3.109756,12.19512
7.4061,-0.519043,-1.3125,-0.2607422,-278.9024,15.54878,277.3171,0.1088867,-0.9487305,0.03027344,32.13415,7.439024,5.426829,0.1821289,-0.8579102,1.036621,390.6707,49.7561,139.2073,0.1020508,-0.3974609,0.8071289,4.02439,-7.804878,6.890244
7.4088,-0.5200195,-1.30127,-0.2939453,-274.2683,21.82927,278.4146,0.1298828,-0.9394531,-0.006347656,26.34146,1.95122,8.170732,0.1982422,-0.8662109,1.080566,393.4146,48.90244,136.0366,0.1157227,-0.3774414,0.8237305,4.390244,-8.658537,6.036585
7.4115,-0.5229492,-1.296387,-0.3095703,-272.6219,24.7561,279.3293,0.08837891,-0.9589844,-0.06591797,14.7561,-10.36585,15.97561,0.2211914,-0.890625,1.141113,398.5976,50.30488,130.061,0.09082031,-0.3994141,0.746582,2.926829,-7.5,10.97561
7.4142,-0.5166016,-1.29248,-0.3354492,-272.1342,29.57317,282.5,0.03515625,-0.9863281,-0.06689453,7.804878,-17.37805,22.7439,0.2368164,-0.9067383,1.15918,401.0366,51.95122,127.3171,0.05712891,-0.4375,0.6713867,1.463415,-6.829268,13.84146
7.4169,-0.5170898,-1.297363,-0.3378906,-273.4146,31.64634,284.6342,-0.07910156,-1.049805,0.009277344,-2.865854,-28.41463,36.89024,0.2592773,-0.9399414,1.182617,405.5488,56.70732,123.4756,0.007324219,-0.5737305,0.6630859,-3.536585,-5.426829,18.47561
7.4196,-0.5205078,-1.325684,-0.3369141,-277.8659,35.12195,289.1464,-0.08935547,-1.058105,0.07714844,-4.878049,-28.84146,41.09756,0.2651367,-0.9614258,1.190918,407.5,59.32927,121.3415,0.02734375,-0.6396484,0.7524414,-5.365854,-6.341464,18.17073
7.4223,-0.5151367,-1.348145,-0.3242188,-281.2195,37.0122,291.3415,0.06591797,-0.9975586,0.128418,0.1219512,-14.08537,33.23171,0.277832,-0.9936523,1.174316,409.939,66.82927,117.7439,0.1357422,-0.5498047,0.9145508,-1.52439,-11.89024,8.719512
7.425,-0.5107422,-1.410156,-0.2763672,-288.3537,40,294.0244,0.1772461,-0.965332,0.07568359,2.926829,-2.378049,21.76829,0.2734375,-1.006836,1.155762,410.6707,71.15854,116.3415,0.1694336,-0.3662109,0.9301758,2.256098,-14.87805,4.329268
7.4277,-0.5180664,-1.447266,-0.2485352,-291.3415,41.82927,294.8171,0.2958984,-0.9462891,-0.1298828,0.3048781,9.146341,0.4878049,0.2475586,-1.043457,1.138184,410.2439,79.08537,113.2317,0.1772461,0.03613281,0.8974609,5.182927,-15.79268,5.365854
7.4304,-0.5175781,-1.522949,-0.1855469,-296.4024,45.73171,295.3049,0.2788086,-1.030273,-0.2250977,-5.304878,5.121951,-2.012195,0.2250977,-1.058594,1.134277,409.6951,82.62196,111.8902,0.1816406,0.05322266,0.8032227,2.926829,-12.80488,10.18293
7.4331,-0.5273438,-1.56543,-0.1503906,-298.9634,49.14634,295.3659,0.2250977,-1.100098,-0.2094727,-16.64634,-16.46342,13.17073,0.1787109,-1.096191,1.133301,407.8659,87.7439,109.939,0.1772461,-0.1333008,0.7319336,-5.426829,-6.097561,18.84146
7.4358,-0.5449219,-1.643066,-0.08691406,-299.7561,49.93903,295,0.1044922,-1.19043,-0.08544922,-19.08537,-30.2439,27.19512,0.1035156,-1.140625,1.138672,406.7683,90.18293,109.0854,0.152832,-0.597168,0.6708984,-9.512196,-3.963415,21.95122
7.4385,-0.5512695,-1.680664,-0.06005859,-300.5488,50.73171,294.2073,0.07617188,-1.201172,-0.03173828,-13.23171,-46.40244,50.97561,0.06933594,-1.163574,1.143555,404.5732,92.7439,108.9024,0.2041016,-0.7348633,0.7202148,-11.40244,-7.012195,22.07317
7.4412,-0.5771484,-1.750488,-0.01220703,-300.9146,50.12195,293.5366,0.078125,-1.166504,-0.01855469,0.06097561,-37.62195,55,-0.004882813,-1.217773,1.167969,402.561,93.17073,109.5122,0.2983398,-0.7036133,0.902832,-9.45122,-11.28049,18.04878
7.4439,-0.6040039,-1.818848,0.03369141,-300.7927,47.7439,292.6219,0.05859375,-1.147949,-0.06640625,4.268293,-29.81707,50.85366,-0.04003906,-1.244629,1.18457,401.7683,92.7439,110.3659,0.3041992,-0.574707,0.9135742,-1.707317,-15.30488,13.78049
7.4466,-0.6132813,-1.851563,0.05371094,-300.5488,46.03659,292.1951,-0.05517578,-1.16748,-0.1586914,4.634146,-23.17073,43.53659,-0.09912109,-1.299316,1.223145,400.4268,91.28049,112.0122,0.190918,-0.3378906,0.7578125,0,-10.91463,21.28049
7.4493,-0.6235352,-1.923828,0.09716797,-299.3903,42.07317,291.1585,-0.1142578,-1.199219,-0.1474609,2.926829,-26.15854,43.23171,-0.1308594,-1.326172,1.244141,399.6342,90.2439,113.0488,0.1303711,-0.3291016,0.7148438,-3.47561,-7.256098,27.13415
7.452,-0.6303711,-1.955078,0.1118164,-298.9024,39.20732,290.7317,-0.1503906,-1.263672,-0.02539063,4.45122,-32.37805,46.46342,-0.1850586,-1.380859,1.270508,398.1098,88.35366,115.3659,0.1044922,-0.5327148,0.7548828,-11.15854,-5.97561,30.54878
7.4547,-0.6416016,-2.018066,0.1494141,-297.9268,33.04878,290.061,-0.1157227,-1.271484,0.03271484,8.902439,-30.85366,46.21951,-0.2138672,-1.411133,1.273438,397.1951,87.2561,117.0732,0.1342773,-0.6206055,0.7939453,-12.37805,-8.780488,27.07317
7.4574,-0.6342773,-2.046387,0.1640625,-297.561,30.2439,290.061,-0.02197266,-1.236816,0.03564453,20.73171,-21.52439,38.78049,-0.2758789,-1.460449,1.272949,394.1464,84.20732,121.0366,0.2041016,-0.5874023,0.878418,-10.30488,-15.2439,20
7.4601,-0.6079102,-2.106445,0.1855469,-297.8659,23.78049,290.2439,0.003417969,-1.221191,-0.02001953,25.18293,-18.23171,34.81707,-0.2998047,-1.482422,1.264648,392.3171,81.34147,122.9268,0.2460938,-0.4814453,0.8842773,-9.207317,-17.13415,19.5122
7.4628,-0.5986328,-2.133789,0.2001953,-298.8415,17.2561,290.4878,0.03955078,-1.192871,-0.1577148,26.46342,-21.46342,34.45122,-0.3540039,-1.533691,1.237305,388.1098,73.78049,128.6585,0.3144531,-0.2612305,0.8657227,-11.09756,-18.29268,21.64634
7.4655,-0.5541992,-2.196289,0.2299805,-299.3903,13.65854,290.8537,0.03222656,-1.233398,-0.2294922,23.59756,-27.62195,38.41463,-0.3769531,-1.556152,1.218262,385.4878,69.69512,132.0122,0.293457,-0.2373047,0.8432617,-14.02439,-15.2439,24.39024
7.4682,-0.5292969,-2.229492,0.2412109,-301.4024,6.890244,290.5488,0.01904297,-1.270996,-0.2099609,15.91463,-44.93903,53.17073,-0.4057617,-1.586914,1.200195,378.9634,60.79268,139.0854,0.1342773,-0.3754883,0.7358398,-21.64634,-9.45122,34.69512
7.4709,-0.4736328,-2.308105,0.2666016,-302.3781,2.682927,290.2439,0.02099609,-1.34375,-0.07373047,13.78049,-51.89024,60.67073,-0.4145508,-1.600586,1.194336,375.3049,56.21951,142.0732,0.09521484,-0.5639648,0.7167969,-25.73171,-9.329268,37.19512
7.4736,-0.4008789,-2.395508,0.2915039,-305.4268,-5.853659,288.2317,0.02929688,-1.367676,0.000488281,17.43902,-50.91463,67.80488,-0.4296875,-1.629395,1.19043,367.1951,47.68293,147.5,0.1166992,-0.6186523,0.815918,-31.95122,-14.39024,33.10976
7.4763,-0.3632813,-2.442383,0.3144531,-307.0122,-10.18293,286.7073,0.01367188,-1.380371,0.08642578,28.71951,-38.17073,63.59756,-0.4301758,-1.673828,1.186523,362.439,44.08537,150.061,0.1660156,-0.5927734,0.9042969,-32.68293,-17.2561,30.42683
7.479,-0.2597656,-2.535156,0.3623047,-310.1829,-17.92683,282.3781,-0.01318359,-1.368164,0.09326172,34.81707,-33.71951,60.2439,-0.4243164,-1.707031,1.190918,352.1342,39.57317,155.6707,0.1743164,-0.5219727,0.8710938,-32.13415,-19.87805,28.71951
7.4817,-0.1987305,-2.583496,0.3955078,-311.2805,-21.40244,279.4512,-0.03515625,-1.353027,0.1142578,45.4878,-32.80488,55.18293,-0.40625,-1.797852,1.216797,346.8903,38.47561,158.4146,0.137207,-0.387207,0.8251953,-36.28049,-19.02439,32.2561
7.4844,-0.08740234,-2.670898,0.4736328,-310.6098,-27.2561,272.6829,-0.02978516,-1.338379,0.1157227,50,-34.14634,53.96342,-0.3916016,-1.854492,1.23584,337.1951,36.52439,164.8781,0.1176758,-0.3520508,0.8168945,-39.63415,-18.47561,34.2683
7.4871,-0.02978516,-2.710449,0.5224609,-308.9634,-29.7561,269.3293,0.01123047,-1.299805,0.1176758,56.34146,-37.43903,53.96342,-0.3535156,-1.993652,1.280273,329.4512,37.19512,172.7439,0.08056641,-0.3408203,0.8442383,-46.7683,-19.63415,33.71951
7.4898,0.08740234,-2.78125,0.6274414,-303.7195,-33.59756,263.3537,0.08300781,-1.253418,0.1293945,58.59756,-36.58537,54.63415,-0.3242188,-2.074707,1.296387,325.9146,38.90244,176.7073,0.0234375,-0.3232422,0.8637695,-49.2683,-22.56098,33.71951
7.4925,0.1391602,-2.799316,0.6860352,-300,-34.7561,260.6098,0.1953125,-0.9707031,0.08203125,64.45122,-21.58537,51.40244,-0.2504883,-2.237793,1.328613,319.5732,44.57317,185.8537,-0.004882813,-0.2402344,0.8359375,-53.96342,-34.69512,32.9878
7.4952,0.237793,-2.828613,0.8071289,-291.6464,-36.70732,255.3659,-0.3144531,-0.6860352,-0.5332031,62.2561,-23.59756,50.54878,-0.2133789,-2.320313,1.328125,316.5854,48.53659,190.7317,0.06445313,-0.2744141,0.7919922,-58.59756,-38.65854,32.0122
7.4979,0.28125,-2.842285,0.8662109,-283.9634,-37.56098,252.622,-0.4160156,-0.7172852,-0.5957031,28.59756,-71.64634,72.92683,-0.1386719,-2.490234,1.296387,310.7927,57.7439,199.6951,0.2827148,-0.4912109,0.7392578,-66.15854,-36.82927,32.2561
7.5006,0.3764648,-2.851074,0.9858398,-280.8537,-38.17073,251.2805,-0.1557617,-1.015625,-0.222168,10,-84.81708,87.7439,-0.1074219,-2.578125,1.271973,307.3171,61.58537,204.2683,0.3676758,-0.5947266,0.7495117,-68.71951,-34.63415,34.32927
7.5033,0.4233398,-2.856934,1.039551,-275.6707,-39.14634,250.4878,0.007324219,-1.208496,-0.01123047,-14.63415,-59.2683,97.7439,-0.04150391,-2.749512,1.235352,300.9146,66.09756,213.4146,0.4052734,-0.6518555,0.7978516,-70.97561,-29.5122,40.18293
7.506,0.5292969,-2.878906,1.164551,-274.3293,-40.2439,250.6098,0.2441406,-1.581543,0.2915039,-24.45122,-20.12195,87.0122,-0.006835938,-2.839844,1.224609,298.3537,68.10976,217.439,0.2436523,-0.5214844,0.9335938,-72.2561,-26.09756,42.5
7.5087,0.6616211,-2.915039,1.310059,-271.7073,-42.80488,251.0976,0.3481445,-1.726074,0.4077148,-23.65854,-12.68293,79.93903,0.06738281,-3.010254,1.196289,295.5488,71.70732,225.3049,0.1796875,-0.4130859,0.9287109,-71.82927,-22.07317,43.53659
7.5114,0.7285156,-2.941895,1.390625,-270.061,-44.20732,251.6463,0.5004883,-1.870605,0.5683594,-4.45122,-17.5,71.95122,0.1074219,-3.09082,1.145508,294.0854,73.53659,228.3537,0.01513672,-0.2832031,0.8476563,-72.7439,-21.34146,41.40244
7.5141,0.8798828,-2.998535,1.575684,-265.3049,-46.95122,253.2317,0.4980469,-1.861816,0.5874023,11.89024,-24.63415,71.89024,0.1953125,-3.24707,1.021973,289.8171,76.15854,233.3537,-0.05419922,-0.3095703,0.765625,-78.35366,-18.59756,39.63415
7.5168,0.9609375,-3.020996,1.672363,-261.5854,-47.9878,254.3293,0.3530273,-1.717285,0.5512695,50.73171,-41.7683,80.85366,0.2431641,-3.333496,0.9677734,287.3171,77.0122,234.6951,-0.1118164,-0.5332031,0.6582031,-82.92683,-17.5,39.08537
7.5195,1.13916,-3.053223,1.852051,-254.0854,-50.79268,258.1098,0.2416992,-1.591797,0.5117188,70.91463,-45.97561,87.62196,0.3227539,-3.522461,0.8666992,283.1707,76.82927,235.061,-0.09326172,-0.6958008,0.6928711,-92.86585,-14.7561,36.46342
7.5222,1.225098,-3.057617,1.919434,-250.2439,-52.13415,260.3658,0.02783203,-1.3125,0.3886719,103.5366,-37.68293,99.08537,0.3833008,-3.717285,0.7314453,281.8903,76.70732,233.7805,-0.000976563,-0.8837891,0.8193359,-95.79269,-16.70732,31.46342
7.5249,1.40625,-3.055664,2.009766,-243.5976,-57.13415,268.1098,-0.009277344,-1.077637,0.2363281,113.2927,-27.31707,102.3171,0.3769531,-3.811523,0.6259766,281.3415,71.70732,227.622,0.08935547,-0.8476563,0.8754883,-93.78049,-19.20732,28.29268
7.5276,1.498535,-3.050781,2.026367,-241.8902,-60.67073,272.439,0.04199219,-0.996582,0.1704102,117.622,-6.158537,100.4268,0.3364258,-3.984375,0.4072266,279.6342,59.81707,220.122,0.2104492,-0.546875,0.9609375,-90.91463,-23.04878,22.86585
7.5303,1.728027,-3.031738,2.07959,-238.5366,-70,282.7439,0.1547852,-0.9477539,0.1157227,112.8659,0.3048781,96.52439,0.3110352,-4.063477,0.284668,278.5366,51.52439,216.0366,0.2216797,-0.3623047,0.9672852,-91.09756,-22.68293,23.35366
7.533,1.858398,-3.026367,2.095703,-231.2195,-78.35366,289.6342,0.1972656,-0.9882813,0.1430664,94.93903,-0.1219512,90.48781,0.2773438,-4.172363,-0.004882813,277.8049,32.43903,205,0.1689453,-0.1347656,0.8232422,-96.64635,-17.0122,27.62195
7.5357,2.154297,-3.005859,2.079102,-225.6707,-82.07317,290.9756,0.230957,-1.155273,0.3041992,74.93903,-9.207317,91.82927,0.269043,-4.20752,-0.1674805,277.1951,20.67073,197.8049,0.1318359,-0.152832,0.7646484,-103.1707,-12.5,29.08537
7.5384,2.521484,-2.960938,2.040039,-210.4268,-87.19512,287.6219,0.2509766,-1.257813,0.3959961,66.89024,-10.2439,95.79269,0.2993164,-4.202637,-0.4858398,277.2561,0,176.7073,0.1318359,-0.3969727,0.8613281,-118.2317,-9.268292,27.19512
7.5411,2.72168,-2.92627,2.005371,-199.8171,-88.23171,282.6219,0.3676758,-1.399414,0.4594727,54.63415,-4.207317,105.1829,0.2719727,-4.182617,-0.6865234,275.9146,-12.80488,163.9634,0.1904297,-0.5214844,1.05957,-122.1951,-9.939025,24.20732
7.5438,3.120605,-2.821777,1.874023,-175.4878,-85.2439,267.1951,0.4257813,-1.430664,0.4204102,48.35366,-1.646341,109.5122,0.2338867,-4.126465,-1.069336,269.8781,-40.2439,138.3537,0.206543,-0.4663086,1.075684,-121.9512,-12.56098,18.23171
7.5465,3.337891,-2.760742,1.806641,-162.439,-81.95122,256.4024,0.4584961,-1.487305,0.3266602,34.57317,-7.987805,120.4878,0.2358398,-4.081543,-1.261719,265.4268,-52.7439,125.8537,0.1567383,-0.2900391,0.8291016,-122.1341,-12.5,17.07317
7.5492,3.738281,-2.624023,1.668945,-134.5122,-70.42683,230.3049,0.4243164,-1.536133,0.3198242,28.71951,-14.7561,128.2317,0.2241211,-3.982422,-1.668457,252.3781,-75.42683,99.2683,0.09863281,-0.2729492,0.6923828,-133.4756,-6.890244,20.18293
7.5519,3.915527,-2.561035,1.594238,-120.6707,-62.80488,215.4878,0.2519531,-1.674316,0.3964844,22.56098,-21.28049,146.8902,0.2280273,-3.921875,-1.83252,243.4146,-85.36585,85.97561,0.001464844,-0.4506836,0.6450195,-144.0854,-4.02439,22.68293
7.5546,4.20166,-2.433105,1.480469,-91.58537,-46.52439,183.2927,0.04785156,-1.791016,0.4799805,23.47561,-17.0122,157.6829,0.2587891,-3.789063,-2.099609,224.1463,-99.20732,57.80488,-0.005371094,-0.5888672,0.7104492,-164.8171,-2.378049,24.08537
7.5573,4.29541,-2.367188,1.437988,-77.07317,-37.5,166.4024,0.02832031,-1.808594,0.4907227,31.09756,2.134146,173.8415,0.2866211,-3.702637,-2.202148,213.4756,-102.2561,43.23171,0.05322266,-0.7592773,0.918457,-177.2561,-6.219512,20
7.56,4.404297,-2.230469,1.410645,-47.68293,-16.76829,132.0122,0.1367188,-1.757813,0.3813477,36.40244,12.0122,175.061,0.3256836,-3.509766,-2.406738,188.4756,-100.5488,12.37805,0.09619141,-0.7495117,1.035156,-180.061,-9.146341,17.56098
7.5627,4.414063,-2.152832,1.431152,-19.32927,4.756098,96.09756,0.171875,-1.728027,0.2905273,44.69512,15.85366,166.0976,0.3496094,-3.314453,-2.553223,173.3537,-96.95123,-2.317073,0.128418,-0.5332031,0.9799805,-182.3171,-12.37805,15.67073
7.5654,4.330566,-1.98584,1.536133,-5.97561,15.2439,78.47561,0.175293,-1.737793,0.2270508,48.35366,3.04878,160.5488,0.3554688,-3.232422,-2.596191,137.7439,-83.41463,-27.13415,0.1352539,-0.4047852,0.828125,-186.9512,-11.76829,17.13415
7.5681,4.256836,-1.888672,1.615234,17.19512,32.80488,44.32927,0.2011719,-1.763184,0.2553711,50.67073,1.52439,161.1585,0.3774414,-3.121094,-2.601563,99.39024,-61.89024,-44.57317,0.1704102,-0.3344727,0.7558594,-207.8659,-7.560976,20.42683
7.5708,4.037598,-1.691895,1.82666,26.40244,39.2683,28.17073,0.3100586,-1.78125,0.2373047,56.15854,14.81707,163.0488,0.3876953,-3.099609,-2.576172,79.69512,-48.35366,-50.36586,0.1938477,-0.3676758,0.8579102,-219.5732,-6.585366,21.52439
7.5735,3.766113,-1.494141,2.098633,39.32927,46.52439,-0.9146342,0.3823242,-1.76123,0.1767578,57.0122,22.98781,164.0854,0.3745117,-3.125,-2.526855,39.81707,-17.43902,-56.40244,0.2749023,-0.3510742,1.060547,-232.1342,-11.52439,21.28049
7.5762,3.617676,-1.40625,2.230469,42.43903,46.95122,-13.71951,0.5327148,-1.676758,0.04296875,54.5122,28.96342,167.9268,0.3447266,-3.184082,-2.492676,20.18293,-1.95122,-55.36586,0.2998047,-0.2841797,1.08252,-235.1829,-13.96342,20.06098
7.5789,3.291992,-1.28125,2.509277,43.78049,41.82927,-35.18293,0.5639648,-1.656738,0.01025391,52.5,25.85366,170.8537,0.2265625,-3.374023,-2.384277,-16.34146,26.28049,-46.15854,0.2792969,-0.1240234,0.9082031,-242.439,-12.5,20.97561
7.5816,3.12207,-1.243164,2.640137,43.10976,35.54878,-43.71951,0.5527344,-1.681641,0.09277344,53.65854,14.63415,179.0244,0.144043,-3.48877,-2.322754,-32.43903,37.92683,-37.62195,0.2250977,-0.1445313,0.6650391,-250.3659,-10.73171,23.65854
7.5843,2.770508,-1.219727,2.823242,39.87805,16.52439,-56.70732,0.4780273,-1.725098,0.1943359,58.53659,12.7439,183.9025,-0.05224609,-3.700195,-2.208496,-60.36586,54.63415,-16.28049,0.1982422,-0.2329102,0.6049805,-272.1342,-6.585366,30.2439
7.587,2.608887,-1.223633,2.890137,37.37805,3.719512,-61.21951,0.2324219,-1.842773,0.3764648,76.09756,22.07317,199.0854,-0.1601563,-3.773438,-2.165527,-72.56097,59.08537,-4.390244,0.1269531,-0.4980469,0.6147461,-283.4146,-4.634146,32.68293
7.5897,2.335938,-1.258301,2.91748,32.7439,-28.23171,-67.62196,0.171875,-1.881836,0.4228516,86.03659,31.40244,207.9878,-0.3896484,-3.844238,-2.09375,-95,58.47561,19.5122,0.1064453,-0.6298828,0.6977539,-304.2683,-1.463415,35.91463
7.5924,2.225098,-1.287109,2.899414,29.93903,-45.2439,-70.12196,0.2192383,-1.842285,0.3813477,100.5488,47.56098,218.2317,-0.5004883,-3.83252,-2.050781,-105.2439,52.9878,31.09756,0.09521484,-0.762207,0.8886719,-317.9878,-1.585366,36.64634
7.5951,2.097656,-1.348145,2.811523,25.85366,-80.85366,-74.32927,0.3012695,-1.738281,0.2329102,103.6585,48.04878,219.0244,-0.6831055,-3.725098,-1.935059,-123.3537,31.76829,52.31707,0.1118164,-0.746582,0.8901367,-321.8293,-2.743902,36.28049
7.5978,2.063477,-1.37793,2.740723,24.20732,-111.5244,-80.91463,0.309082,-1.704102,0.1689453,101.3415,36.09756,218.2927,-0.7407227,-3.643555,-1.855957,-131.3415,17.19512,61.7683,0.1547852,-0.6401367,0.769043,-332.439,-5.182927,36.70732
7.6005,2.068359,-1.431152,2.584473,25.36585,-124.6951,-84.20732,0.3320313,-1.649414,0.07226563,90.2439,26.70732,219.8781,-0.793457,-3.466309,-1.660156,-145.4878,-17.92683,78.23171,0.1860352,-0.597168,0.7514648,-341.5244,-5.365854,37.80488
7.6032,2.006348,-1.593262,2.324219,15.36585,-147.8659,-97.31708,0.3442383,-1.628418,0.005859375,81.95122,25.60976,221.5854,-0.7451172,-3.312012,-1.440918,-151.9512,-36.03659,85.54878,0.237793,-0.5639648,0.7783203,-360.1219,-6.280488,42.5
7.6059,1.417969,-2.677734,2.228027,-12.62195,-180.4878,-121.3415,0.3457031,-1.606934,-0.1318359,59.93903,23.17073,227.9878,-0.6845703,-3.259277,-1.341797,-163.1098,-71.34147,99.08537,0.2641602,-0.5341797,0.7607422,-367.439,-7.317073,45.60976
7.6086,1.599609,-2.623535,2.745605,-10.42683,-245.4268,-175.4268,0.3374023,-1.606445,-0.1904297,47.92683,20.42683,232.8049,-0.5615234,-3.224609,-1.143555,-174.4512,-107.1341,113.9024,0.3032227,-0.4467773,0.6479492,-382.0732,-7.195122,50.91463
7.6113,1.894531,-2.175781,2.677246,35.06098,-229.7561,-189.3902,0.2871094,-1.650391,-0.2382813,26.15854,9.45122,246.8902,-0.4677734,-3.195313,-0.9887695,-178.0488,-125.4268,121.3415,0.3115234,-0.4111328,0.5507813,-390.7927,-5.670732,54.87805
7.614,2.475098,-1.105469,2.259277,178.1707,-118.5366,-162.3781,0.2631836,-1.687012,-0.2543945,18.84146,4.878049,254.3293,-0.2045898,-3.021484,-0.6025391,-180.7317,-153.8415,128.2317,0.3017578,-0.4023438,0.4365234,-414.4512,-3.841464,64.5122
7.6167,2.821289,-1.27002,2.431641,263.2927,-68.23171,-139.8781,0.2099609,-1.753418,-0.2895508,13.59756,0.7317073,267.3171,-0.1416016,-2.884277,-0.3955078,-185.061,-165.7317,125.9146,0.2783203,-0.5083008,0.574707,-428.8415,-3.353659,70
7.6194,0.3603516,-2.630371,1.860352,399.0854,-116.2805,-154.3293,0.1972656,-1.78418,-0.4111328,13.78049,-0.4878049,272.6219,-0.1445313,-2.29541,1.023926,-221.4025,-230.4878,118.9634,0.2597656,-0.5668945,0.6782227,-450.9146,0.5487805,80.42683
7.6221,-1.048828,-3.000488,-0.2006836,413.0488,-211.7683,-151.4024,0.2280273,-1.788574,-0.5068359,14.69512,-7.682927,280.9756,0.04833984,-1.461914,2.495605,-247.0732,-301.6464,102.8659,0.1904297,-0.5717773,0.6733398,-459.0244,2.743902,84.7561
7.6248,-6.021973,-2.983887,-6.014648,61.03659,-359.8781,-112.561,0.4091797,-1.813965,-0.6826172,13.71951,-13.59756,284.0244,0.4135742,1.5,4.760742,-382.8049,-541.0976,43.71951,0.1499023,-0.4677734,0.5083008,-479.4512,3.353659,93.29269
7.6275,-8.717285,-3.3125,-7.410645,-420.061,-578.9025,69.02439,0.5908203,-1.854492,-0.6821289,9.329268,-25.73171,285.7927,0.8662109,3.112305,6.424805,-464.0854,-585.7318,39.14634,0.1567383,-0.07910156,0.1772461,-495.6098,1.585366,97.43903
7.6302,-10.15625,-4.666504,-2.962891,-492.1342,-497.683,137.2561,0.9633789,-1.984863,-0.4414063,13.53659,-29.20732,281.9512,2.143066,8.073242,6.259766,-318.7195,-398.7805,-12.92683,0.2226563,0.1235352,0.3432617,-540.2439,2.865854,106.0976
7.6329,-7.883789,-4.938477,0.04248047,-84.32927,-160.1219,-111.6463,1.074219,-2.033691,-0.324707,25.30488,-28.71951,280.8537,1.749512,10.42285,4.49707,-286.6464,-211.8293,-41.95122,0.3564453,0.2783203,0.8554688,-574.6342,15.73171,112.1951
