Time,LHeel,LTOE,RHeel,RTOE
5.43,-0.14262,-0.05191,0.19576,0.29104
5.44,-0.15745,-0.06681,0.22091,0.31597
5.45,-0.17116,-0.08025,0.24572,0.33983
5.46,-0.18325,-0.09225,0.26989,0.36284
5.47,-0.19194,-0.10075,0.29542,0.38643
5.48,-0.20335,-0.11218,0.3164,0.40561
5.49,-0.20993,-0.11932,0.33945,0.42644
5.5,-0.22575,-0.13482,0.34903,0.43469
5.51,-0.23622,-0.14503,0.35791,0.44082
5.52,-0.24977,-0.15878,0.36143,0.44326
5.53,-0.25853,-0.16785,0.36562,0.44673
5.54,-0.27721,-0.18693,0.3564,0.43823
5.55,-0.28694,-0.19791,0.35306,0.43658
5.56,-0.30073,-0.21299,0.33974,0.42526
5.57,-0.3099,-0.22412,0.32834,0.4163
5.58,-0.32032,-0.23736,0.3168,0.40751
5.59,-0.3343,-0.2548,0.30334,0.39596
5.6,-0.33368,-0.25756,0.30539,0.39935
5.61,-0.32997,-0.25911,0.30496,0.40069
5.62,-0.3349,-0.27079,0.29021,0.38731
5.63,-0.34323,-0.28798,0.27054,0.36877
5.64,-0.34956,-0.30393,0.25067,0.3497
5.65,-0.35057,-0.31374,0.23411,0.33361
5.66,-0.3488,-0.31989,0.21838,0.31809
5.67,-0.33868,-0.31628,0.20855,0.30822
5.68,-0.32859,-0.31115,0.19626,0.29589
5.69,-0.31324,-0.29773,0.18731,0.28664
5.7,-0.29331,-0.27645,0.18202,0.281
5.71,-0.27954,-0.25946,0.16981,0.26869
5.72,-0.27024,-0.2473,0.15029,0.24911
5.73,-0.25059,-0.22335,0.14106,0.23979
5.74,-0.2325,-0.20091,0.12917,0.22773
5.75,-0.2062,-0.16987,0.12581,0.22427
5.76,-0.18782,-0.14701,0.1118,0.21009
5.77,-0.16785,-0.12306,0.09931,0.19748
5.78,-0.14419,-0.09465,0.09066,0.18882
5.79,-0.11979,-0.06525,0.08182,0.1797
5.8,-0.09522,-0.03582,0.07206,0.16976
5.81,-0.07251,-0.00888,0.06022,0.15786
5.82,-0.05207,0.01545,0.04537,0.14296
5.83,-0.02988,0.04086,0.03161,0.12951
5.84,-0.00165,0.07271,0.02333,0.12106
5.85,0.0164,0.09283,0.00251,0.10041
5.86,0.04275,0.12163,-0.00895,0.08893
5.87,0.05721,0.1372,-0.03442,0.06378
5.88,0.07498,0.15613,-0.05646,0.04195
5.89,0.0966,0.17865,-0.07398,0.02456
5.9,0.1245,0.20755,-0.08557,0.01307
5.91,0.14147,0.22504,-0.10984,-0.0111
5.92,0.17321,0.2568,-0.1184,-0.01952
5.93,0.19318,0.27687,-0.1392,-0.04029
5.94,0.21529,0.29851,-0.15718,-0.05823
5.95,0.24165,0.32403,-0.16931,-0.07032
5.96,0.26997,0.35076,-0.17681,-0.0778
5.97,0.288,0.36741,-0.1941,-0.09508
5.98,0.30781,0.38525,-0.20552,-0.10642
5.99,0.32532,0.40054,-0.2156,-0.11635
6,0.33961,0.41289,-0.22583,-0.12655
6.01,0.35095,0.42265,-0.23595,-0.13666
6.02,0.35449,0.42516,-0.24979,-0.15065
6.03,0.36148,0.4311,-0.25597,-0.15705
6.04,0.35692,0.42702,-0.27023,-0.17194
6.05,0.3501,0.42187,-0.28299,-0.18553
6.06,0.34005,0.4141,-0.29489,-0.19867
6.07,0.32527,0.4021,-0.30829,-0.21373
6.08,0.3087,0.38833,-0.32098,-0.22856
6.09,0.29698,0.37889,-0.33001,-0.24039
6.1,0.2905,0.37311,-0.33644,-0.25064
6.11,0.29576,0.37966,-0.33496,-0.25278
6.12,0.29279,0.37963,-0.33603,-0.25925
6.13,0.28366,0.3733,-0.33846,-0.26815
6.14,0.26916,0.35957,-0.34321,-0.28113
6.15,0.25782,0.34846,-0.34246,-0.28878
6.16,0.23641,0.3282,-0.34999,-0.30648
6.17,0.22483,0.31744,-0.34675,-0.31076
6.18,0.20714,0.30021,-0.34732,-0.31923
6.19,0.19529,0.28835,-0.33969,-0.31741
6.2,0.18486,0.27805,-0.3291,-0.3107
6.21,0.17252,0.2653,-0.31573,-0.29811
6.22,0.16425,0.25678,-0.29912,-0.27918
6.23,0.14809,0.24044,-0.28872,-0.26547
6.24,0.13226,0.22425,-0.27544,-0.24812
6.25,0.11764,0.20933,-0.25939,-0.2284
6.26,0.10325,0.19475,-0.24356,-0.20877
6.27,0.09122,0.1826,-0.22502,-0.18579
6.28,0.07988,0.17117,-0.20527,-0.16155
6.29,0.07332,0.16463,-0.18127,-0.13222
6.3,0.06381,0.1552,-0.15948,-0.10513
6.31,0.05188,0.14334,-0.1386,-0.07899
6.32,0.04401,0.13562,-0.11398,-0.04867
6.33,0.03347,0.12514,-0.09103,-0.02023
6.34,0.0255,0.11698,-0.06332,0.01237
6.35,0.01195,0.10358,-0.04109,0.03833
6.36,-0.006,0.08569,-0.02265,0.05965
6.37,-0.02296,0.06908,-0.00156,0.08341
6.38,-0.03817,0.05421,0.02036,0.10772
6.39,-0.05384,0.0387,0.04284,0.13219
6.4,-0.0747,0.01804,0.06128,0.15197
6.41,-0.09537,-0.00226,0.08048,0.1725
6.42,-0.10729,-0.01408,0.10836,0.20158
6.43,-0.12144,-0.02783,0.134,0.2276
6.44,-0.13665,-0.04301,0.15918,0.25336
6.45,-0.14539,-0.05177,0.18972,0.28424
6.46,-0.15996,-0.06644,0.21445,0.30911
6.47,-0.17751,-0.08396,0.235,0.32914
6.48,-0.18716,-0.09382,0.26106,0.35426
6.49,-0.20208,-0.10875,0.28104,0.37304
6.5,-0.21221,-0.11896,0.30123,0.39095
6.51,-0.22332,-0.13003,0.31757,0.40569
6.52,-0.22639,-0.1331,0.33728,0.42289
6.53,-0.24142,-0.14843,0.34198,0.42581
6.54,-0.25162,-0.15872,0.34742,0.42995
6.55,-0.2661,-0.17364,0.34504,0.42729
6.56,-0.27382,-0.18196,0.3453,0.42797
6.57,-0.29064,-0.20009,0.33325,0.41778
6.58,-0.29681,-0.20744,0.32616,0.41195
6.59,-0.31067,-0.22328,0.30935,0.39755
6.6,-0.32191,-0.23674,0.29284,0.38298
6.61,-0.33595,-0.25473,0.27807,0.3698
6.62,-0.33456,-0.2565,0.28193,0.37429
6.63,-0.33369,-0.25961,0.28365,0.37739
6.64,-0.3334,-0.26559,0.27806,0.37388
6.65,-0.33719,-0.27644,0.26451,0.3616
6.66,-0.3415,-0.28932,0.24864,0.34675
6.67,-0.34813,-0.30486,0.22876,0.32774
6.68,-0.35065,-0.31615,0.21133,0.31096
6.69,-0.34554,-0.31826,0.19914,0.29902
6.7,-0.33666,-0.31566,0.18749,0.28729
6.71,-0.32267,-0.30571,0.1803,0.28011
6.72,-0.31254,-0.29697,0.16747,0.26723
6.73,-0.28453,-0.26492,0.17182,0.27125
6.74,-0.27779,-0.25559,0.15217,0.25147
6.75,-0.26882,-0.24299,0.13233,0.2314
6.76,-0.25042,-0.22053,0.12267,0.22176
6.77,-0.23419,-0.20038,0.10779,0.20653
6.78,-0.21391,-0.17632,0.09802,0.19659
6.79,-0.19595,-0.15484,0.08404,0.18257
6.8,-0.17447,-0.12959,0.07474,0.17335
6.81,-0.15044,-0.10154,0.06721,0.16577
6.82,-0.129,-0.07589,0.05599,0.15449
6.83,-0.10541,-0.04787,0.04632,0.14477
6.84,-0.08497,-0.02307,0.03266,0.13102
6.85,-0.05597,0.01057,0.02689,0.12505
6.86,-0.03274,0.03786,0.01531,0.11349
6.87,-0.01359,0.05862,-0.00094,0.09785
6.88,0.0057,0.08076,-0.01818,0.08073
6.89,0.03545,0.11251,-0.02665,0.07228
6.9,0.04963,0.12775,-0.05161,0.04766
6.91,0.0839,0.16357,-0.05493,0.04456
6.92,0.10786,0.18858,-0.07039,0.02927
6.93,0.1266,0.20777,-0.09193,0.00793
6.94,0.14866,0.23001,-0.10947,-0.00943
6.95,0.18055,0.26241,-0.11819,-0.01815
6.96,0.21314,0.29453,-0.12412,-0.02396
6.97,0.23237,0.31361,-0.14424,-0.04401
6.98,0.25964,0.33988,-0.15262,-0.05232
6.99,0.27536,0.35445,-0.17207,-0.07177
7,0.29821,0.3759,-0.18215,-0.08192
7.01,0.30659,0.38271,-0.20278,-0.10257
7.02,0.32441,0.39888,-0.21206,-0.11201
7.03,0.34191,0.41464,-0.21685,-0.11688
7.04,0.35292,0.42401,-0.22649,-0.12679
7.05,0.367,0.43625,-0.22725,-0.1277
7.06,0.36489,0.43387,-0.24236,-0.14337
7.07,0.35839,0.42885,-0.25757,-0.1595
7.08,0.34964,0.42243,-0.27031,-0.17337
7.09,0.33908,0.41434,-0.28136,-0.18585
7.1,0.31981,0.398,-0.29893,-0.20562
7.11,0.30839,0.38804,-0.30465,-0.21359
7.12,0.3001,0.3795,-0.31243,-0.22476
7.13,0.29586,0.37534,-0.31746,-0.23345
7.14,0.29419,0.37531,-0.31779,-0.23809
7.15,0.28337,0.36693,-0.32027,-0.24653
7.16,0.27014,0.35548,-0.32525,-0.25881
7.17,0.25197,0.3379,-0.3324,-0.27497
7.18,0.2339,0.3207,-0.33752,-0.28982
7.19,0.21663,0.30446,-0.33923,-0.30038
7.2,0.20171,0.29052,-0.3378,-0.30714
7.21,0.18453,0.27367,-0.33605,-0.3122
7.22,0.17388,0.26322,-0.32664,-0.30758
7.23,0.16495,0.25432,-0.31336,-0.29514
7.24,0.15273,0.2422,-0.30265,-0.28297
7.25,0.13877,0.22787,-0.29003,-0.2669
7.26,0.12442,0.2131,-0.27629,-0.24874
7.27,0.1114,0.19997,-0.26163,-0.22933
7.28,0.09288,0.18112,-0.24933,-0.21306
7.29,0.08238,0.1703,-0.22989,-0.18896
7.3,0.07103,0.15877,-0.21009,-0.16521
7.31,0.05888,0.14638,-0.19058,-0.14145
7.32,0.05764,0.14505,-0.16142,-0.10697
7.33,0.04946,0.13689,-0.13823,-0.07844
7.34,0.04142,0.12849,-0.11287,-0.04778
7.35,0.03296,0.12021,-0.08865,-0.0182
7.36,0.0234,0.11049,-0.06298,0.0125
7.37,0.00823,0.09531,-0.04232,0.0372
7.38,-0.00175,0.08541,-0.01693,0.06636
7.39,-0.0172,0.07035,0.00513,0.09175
7.4,-0.02659,0.06141,0.03264,0.12235
7.41,-0.04677,0.04119,0.05102,0.14299
7.42,-0.06084,0.02739,0.07544,0.16933
7.43,-0.07872,0.0098,0.0969,0.1923
7.44,-0.09231,-0.00342,0.12281,0.21916
7.45,-0.10449,-0.01535,0.15029,0.24722
7.46,-0.11779,-0.02844,0.1765,0.27356
7.47,-0.12886,-0.03922,0.20437,0.301
7.48,-0.14657,-0.05685,0.22578,0.32195
7.49,-0.15522,-0.06556,0.25511,0.35037
7.5,-0.16638,-0.07667,0.27978,0.37362
7.51,-0.18283,-0.09282,0.29656,0.38863
7.52,-0.19182,-0.10227,0.31821,0.40838
7.53,-0.20773,-0.11829,0.32931,0.41747
7.54,-0.21806,-0.12869,0.34164,0.42769
7.55,-0.22609,-0.13693,0.35225,0.43646
7.56,-0.23635,-0.1477,0.35829,0.44151
7.57,-0.25281,-0.16474,0.35455,0.43796
7.58,-0.26625,-0.17946,0.34922,0.43359
7.59,-0.27916,-0.19349,0.34048,0.42623
7.6,-0.29457,-0.20987,0.32493,0.41272
7.61,-0.30366,-0.22027,0.31298,0.40281
7.62,-0.31611,-0.23429,0.29938,0.39156
7.63,-0.32235,-0.24185,0.29602,0.38971
7.64,-0.31903,-0.24007,0.30248,0.39725
7.65,-0.31798,-0.2415,0.30046,0.39687
7.66,-0.31033,-0.23563,0.30004,0.39722
7.67,-0.31442,-0.24422,0.28533,0.38292
7.68,-0.32337,-0.25885,0.26885,0.36763
7.69,-0.31824,-0.2598,0.26206,0.36137
7.7,-0.32662,-0.27482,0.23715,0.33676
7.71,-0.31422,-0.26908,0.22993,0.32938
7.72,-0.31375,-0.27524,0.20927,0.30891
7.73,-0.30651,-0.27295,0.19216,0.29174
7.74,-0.30621,-0.27558,0.16532,0.26473
7.75,-0.27982,-0.24539,0.16649,0.26568
7.76,-0.27145,-0.23331,0.14599,0.24516
7.77,-0.25411,-0.21212,0.13344,0.23251
7.78,-0.2317,-0.18658,0.12652,0.22559
7.79,-0.21379,-0.16661,0.113,0.21206
7.8,-0.18899,-0.13975,0.10722,0.20629
7.81,-0.17168,-0.12054,0.09026,0.1893
7.82,-0.14484,-0.09077,0.08449,0.18336
7.83,-0.12445,-0.06777,0.07119,0.17012
7.84,-0.10229,-0.04307,0.05855,0.15758
7.85,-0.08222,-0.01976,0.04269,0.14162
7.86,-0.058,0.00752,0.03062,0.12956
7.87,-0.03367,0.03415,0.01694,0.11592
7.88,-0.00761,0.06336,0.00662,0.10573
7.89,0.01157,0.0847,-0.0126,0.0866
7.9,0.03426,0.10929,-0.02997,0.06928
7.91,0.0575,0.13496,-0.04542,0.05402
7.92,0.06914,0.14799,-0.07504,0.0246
7.93,0.10364,0.18383,-0.07966,0.02012
7.94,0.12618,0.20784,-0.09771,0.00211
7.95,0.15347,0.23621,-0.11151,-0.0117
7.96,0.18103,0.26367,-0.12268,-0.02257
7.97,0.21258,0.29561,-0.13138,-0.03132
7.98,0.23399,0.3167,-0.14881,-0.04867
7.99,0.2628,0.34499,-0.15665,-0.05652
8,0.28362,0.36454,-0.17149,-0.07141
8.01,0.3023,0.38177,-0.18547,-0.08543
8.02,0.31899,0.39711,-0.19873,-0.09883
8.03,0.3329,0.40918,-0.2119,-0.11219
8.04,0.34153,0.41668,-0.22668,-0.12722
8.05,0.34992,0.42372,-0.23809,-0.13899
8.06,0.35279,0.42582,-0.25005,-0.15148
8.07,0.35352,0.42583,-0.26151,-0.16366
8.08,0.34589,0.41919,-0.27684,-0.18013
8.09,0.32913,0.40423,-0.29733,-0.20242
8.1,0.31526,0.39196,-0.31104,-0.21801
8.11,0.29994,0.37829,-0.32128,-0.23082
8.12,0.28694,0.36622,-0.33086,-0.24401
8.13,0.28794,0.3669,-0.33062,-0.2475
8.14,0.28774,0.36699,-0.33174,-0.25246
8.15,0.28624,0.36772,-0.32919,-0.25545
8.16,0.27667,0.36379,-0.32771,-0.26076
8.17,0.25512,0.34343,-0.34045,-0.28271
8.18,0.24216,0.33152,-0.34069,-0.29233
8.19,0.21894,0.30967,-0.34885,-0.31003
8.2,0.1999,0.29149,-0.35197,-0.32173
8.21,0.18571,0.27777,-0.3476,-0.32437
8.22,0.16915,0.26151,-0.34307,-0.325
8.23,0.15673,0.24896,-0.33123,-0.31504
8.24,0.145,0.237,-0.31717,-0.30008
8.25,0.12356,0.21533,-0.31072,-0.29109
8.26,0.08197,0.17328,-0.31875,-0.29743
8.27,0.10014,0.19111,-0.27397,-0.24384
8.28,0.09126,0.18179,-0.25223,-0.21668
8.29,0.08091,0.17123,-0.23099,-0.19054
8.3,0.07309,0.16319,-0.20673,-0.16151
8.31,0.06278,0.15283,-0.18541,-0.13531
8.32,0.05745,0.1474,-0.15898,-0.10369
8.33,0.04892,0.13883,-0.13407,-0.0739
8.34,0.04227,0.1321,-0.10739,-0.04172
8.35,0.02934,0.11916,-0.08577,-0.0151
8.36,0.02059,0.1102,-0.05883,0.01665
8.37,0.00575,0.09542,-0.03766,0.04215
8.38,-0.00727,0.0823,-0.01426,0.06928
8.39,-0.02445,0.06527,0.0072,0.09336
8.4,-0.0335,0.05654,0.03536,0.12431
8.41,-0.04288,0.04735,0.06432,0.15567
8.42,-0.07364,0.01674,0.07495,0.1675
8.43,-0.09101,-0.0004,0.09807,0.19205
8.44,-0.10809,-0.01732,0.12178,0.21682
8.45,-0.12552,-0.03481,0.14503,0.24085
8.46,-0.13959,-0.04873,0.17161,0.26772
8.47,-0.1537,-0.06278,0.19718,0.29337
8.48,-0.1669,-0.07621,0.22314,0.3192
8.49,-0.17864,-0.08771,0.2484,0.34362
8.5,-0.19243,-0.10165,0.27045,0.36441
8.51,-0.20036,-0.1095,0.29465,0.38668
8.52,-0.21269,-0.12208,0.31144,0.40092
8.53,-0.21835,-0.12752,0.33062,0.4178
8.54,-0.23292,-0.14233,0.33814,0.42346
8.55,-0.24658,-0.15621,0.34257,0.42649
8.56,-0.2526,-0.16276,0.35184,0.43498
